,id,label,Prediction,positive_prediction,negative_prediction
719,21519,1,,,
720,21520,0,,,
721,21521,1,,,
722,21522,0,,,
723,21523,1,,,
724,21524,1,,,
725,21525,0,,,
726,21526,0,,,
727,21527,1,,,
728,21528,1,,,
729,21529,0,,,
730,21530,0,,,
731,21531,1,,,
732,21532,0,,,
733,21533,0,,,
734,21534,0,,,
735,21535,0,,,
736,21536,0,,,
737,21537,1,,,
738,21538,1,,,
739,21539,1,,,
740,21540,1,,,
741,21541,1,,,
742,21542,1,,,
743,21543,0,,,
744,21544,0,,,
745,21545,1,,,
746,21546,1,,,
747,21547,0,,,
748,21548,1,,,
749,21549,1,,,
750,21550,1,,,
751,21551,1,,,
752,21552,0,,,
753,21553,1,,,
754,21554,1,,,
755,21555,1,,,
756,21556,1,,,
757,21557,0,,,
758,21558,0,,,
759,21559,1,,,
760,21560,0,,,
761,21561,0,,,
762,21562,1,,,
763,21563,0,,,
764,21564,1,,,
765,21565,1,,,
766,21566,0,,,
767,21567,1,,,
768,21568,0,,,
769,21569,1,,,
770,21570,0,,,
771,21571,0,,,
772,21572,0,,,
773,21573,0,,,
774,21574,1,,,
775,21575,0,,,
776,21576,0,,,
777,21577,1,,,
778,21578,1,,,
779,21579,0,,,
780,21580,1,,,
781,21581,0,,,
782,21582,1,,,
783,21583,0,,,
784,21584,1,,,
785,21585,0,,,
786,21586,1,,,
787,21587,0,,,
788,21588,1,,,
789,21589,0,,,
790,21590,0,,,
791,21591,1,,,
792,21592,1,,,
793,21593,1,,,
794,21594,1,,,
795,21595,0,,,
796,21596,0,,,
797,21597,1,,,
798,21598,0,,,
799,21599,1,,,
800,21600,0,,,
801,21601,1,,,
802,21602,1,,,
803,21603,0,,,
804,21604,0,,,
805,21605,0,,,
806,21606,0,,,
807,21607,1,,,
808,21608,1,,,
809,21609,0,,,
810,21610,1,,,
811,21611,1,,,
812,21612,1,,,
813,21613,0,,,
814,21614,0,,,
815,21615,1,,,
816,21616,0,,,
817,21617,1,,,
818,21618,0,,,
819,21619,0,,,
820,21620,0,,,
821,21621,1,,,
822,21622,1,,,
823,21623,1,,,
824,21624,1,,,
825,21625,0,,,
826,21626,0,,,
827,21627,1,,,
828,21628,0,,,
829,21629,1,,,
830,21630,0,,,
831,21631,0,,,
832,21632,1,,,
833,21633,1,,,
834,21634,1,,,
835,21635,1,,,
836,21636,1,,,
837,21637,1,,,
838,21638,1,,,
839,21639,1,,,
840,21640,1,,,
841,21641,1,,,
842,21642,0,,,
843,21643,0,,,
844,21644,0,,,
845,21645,1,,,
846,21646,0,,,
847,21647,0,,,
848,21648,0,,,
849,21649,0,,,
850,21650,0,,,
851,21651,1,,,
852,21652,1,,,
853,21653,0,,,
854,21654,1,,,
855,21655,1,,,
856,21656,1,,,
857,21657,1,,,
858,21658,1,,,
859,21659,1,,,
860,21660,1,,,
861,21661,1,,,
862,21662,0,,,
863,21663,1,,,
864,21664,1,,,
865,21665,1,,,
866,21666,1,,,
867,21667,1,,,
868,21668,1,,,
869,21669,1,,,
870,21670,0,,,
871,21671,0,,,
872,21672,0,,,
873,21673,1,,,
874,21674,1,,,
875,21675,1,,,
876,21676,0,,,
877,21677,0,,,
878,21678,1,,,
879,21679,0,,,
880,21680,1,,,
881,21681,0,,,
882,21682,1,,,
883,21683,1,,,
884,21684,1,,,
885,21685,0,,,
886,21686,1,,,
887,21687,1,,,
888,21688,1,,,
889,21689,0,,,
890,21690,0,,,
891,21691,1,,,
892,21692,0,,,
893,21693,0,,,
894,21694,1,,,
895,21695,0,,,
896,21696,0,,,
897,21697,0,,,
898,21698,0,,,
899,21699,0,,,
900,21700,1,,,
901,21701,0,,,
902,21702,1,,,
903,21703,0,,,
904,21704,1,,,
905,21705,1,,,
906,21706,0,,,
907,21707,1,,,
908,21708,0,,,
909,21709,1,,,
910,21710,0,,,
911,21711,1,,,
912,21712,1,,,
913,21713,1,,,
914,21714,1,,,
915,21715,1,,,
916,21716,0,,,
917,21717,0,,,
918,21718,0,,,
919,21719,0,,,
920,21720,0,,,
921,21721,1,,,
922,21722,0,,,
923,21723,0,,,
924,21724,1,,,
925,21725,0,,,
926,21726,1,,,
927,21727,0,,,
928,21728,1,,,
929,21729,1,,,
930,21730,1,,,
931,21731,1,,,
932,21732,1,,,
933,21733,1,,,
934,21734,0,,,
935,21735,1,,,
936,21736,0,,,
937,21737,0,,,
938,21738,0,,,
939,21739,1,,,
940,21740,1,,,
941,21741,1,,,
942,21742,1,,,
943,21743,0,,,
944,21744,0,,,
945,21745,1,,,
946,21746,1,,,
947,21747,1,,,
948,21748,0,,,
949,21749,1,,,
950,21750,0,,,
951,21751,0,,,
952,21752,1,,,
953,21753,1,,,
954,21754,1,,,
955,21755,0,,,
956,21756,1,,,
957,21757,0,,,
958,21758,1,,,
959,21759,0,,,
960,21760,0,,,
961,21761,0,,,
962,21762,1,,,
963,21763,1,,,
964,21764,0,,,
965,21765,1,,,
966,21766,1,,,
967,21767,1,,,
968,21768,0,,,
969,21769,0,,,
970,21770,0,,,
971,21771,0,,,
972,21772,0,,,
973,21773,1,,,
974,21774,0,,,
975,21775,0,,,
976,21776,1,,,
977,21777,1,,,
978,21778,1,,,
979,21779,0,,,
980,21780,0,,,
981,21781,0,,,
982,21782,1,,,
983,21783,1,,,
984,21784,0,,,
985,21785,1,,,
986,21786,1,,,
987,21787,1,,,
988,21788,1,,,
989,21789,0,,,
990,21790,1,,,
991,21791,0,,,
992,21792,1,,,
993,21793,1,,,
994,21794,1,,,
995,21795,0,,,
996,21796,1,,,
997,21797,0,,,
998,21798,1,,,
999,21799,1,,,
1000,21800,0,,,
1001,21801,0,,,
1002,21802,1,,,
1003,21803,1,,,
1004,21804,0,,,
1005,21805,0,,,
1006,21806,1,,,
1007,21807,1,,,
1008,21808,0,,,
1009,21809,1,,,
1010,21810,1,,,
1011,21811,1,,,
1012,21812,0,,,
1013,21813,1,,,
1014,21814,1,,,
1015,21815,0,,,
1016,21816,1,,,
1017,21817,1,,,
1018,21818,0,,,
1019,21819,1,,,
1020,21820,0,,,
1021,21821,1,,,
1022,21822,1,,,
1023,21823,0,,,
1024,21824,1,,,
1025,21825,1,,,
1026,21826,1,,,
1027,21827,0,,,
1028,21828,1,,,
1029,21829,1,,,
1030,21830,1,,,
1031,21831,1,,,
1032,21832,0,,,
1033,21833,0,,,
1034,21834,1,,,
1035,21835,1,,,
1036,21836,1,,,
1037,21837,1,,,
1038,21838,1,,,
1039,21839,1,,,
1040,21840,0,,,
1041,21841,0,,,
1042,21842,0,,,
1043,21843,1,,,
1044,21844,1,,,
1045,21845,1,,,
1046,21846,1,,,
1047,21847,1,,,
1048,21848,1,,,
1049,21849,0,,,
1050,21850,1,,,
1051,21851,1,,,
1052,21852,1,,,
1053,21853,1,,,
1054,21854,1,,,
1055,21855,0,,,
1056,21856,1,,,
1057,21857,1,,,
1058,21858,0,,,
1059,21859,0,,,
1060,21860,0,,,
1061,21861,1,,,
1062,21862,1,,,
1063,21863,0,,,
1064,21864,0,,,
1065,21865,1,,,
1066,21866,0,,,
1067,21867,0,,,
1068,21868,1,,,
1069,21869,1,,,
1070,21870,1,,,
1071,21871,0,,,
1072,21872,0,,,
1073,21873,0,,,
1074,21874,1,,,
1075,21875,1,,,
1076,21876,1,,,
1077,21877,1,,,
1078,21878,1,,,
1079,21879,1,,,
1080,21880,1,,,
1081,21881,1,,,
1082,21882,1,,,
1083,21883,0,,,
1084,21884,1,,,
1085,21885,1,,,
1086,21886,1,,,
1087,21887,0,,,
1088,21888,1,,,
1089,21889,0,,,
1090,21890,0,,,
1091,21891,1,,,
1092,21892,1,,,
1093,21893,0,,,
1094,21894,0,,,
1095,21895,1,,,
1096,21896,1,,,
1097,21897,0,,,
1098,21898,1,,,
1099,21899,1,,,
1100,21900,1,,,
1101,21901,0,,,
1102,21902,1,,,
1103,21903,0,,,
1104,21904,1,,,
1105,21905,1,,,
1106,21906,0,,,
1107,21907,1,,,
1108,21908,0,,,
1109,21909,0,,,
1110,21910,0,,,
1111,21911,1,,,
1112,21912,0,,,
1113,21913,0,,,
1114,21914,1,,,
1115,21915,1,,,
1116,21916,0,,,
1117,21917,1,,,
1118,21918,0,,,
1119,21919,0,,,
1120,21920,1,,,
1121,21921,1,,,
1122,21922,0,,,
1123,21923,1,,,
1124,21924,0,,,
1125,21925,1,,,
1126,21926,1,,,
1127,21927,0,,,
1128,21928,0,,,
1129,21929,1,,,
1130,21930,1,,,
1131,21931,1,,,
1132,21932,1,,,
1133,21933,0,,,
1134,21934,1,,,
1135,21935,1,,,
1136,21936,1,,,
1137,21937,0,,,
1138,21938,1,,,
1139,21939,1,,,
1140,21940,1,,,
1141,21941,0,,,
1142,21942,1,,,
1143,21943,1,,,
1144,21944,1,,,
1145,21945,1,,,
1146,21946,0,,,
1147,21947,0,,,
1148,21948,1,,,
1149,21949,1,,,
1150,21950,0,,,
1151,21951,1,,,
1152,21952,1,,,
1153,21953,1,,,
1154,21954,1,,,
1155,21955,0,,,
1156,21956,0,,,
1157,21957,0,,,
1158,21958,1,,,
1159,21959,1,,,
1160,21960,1,,,
1161,21961,0,,,
1162,21962,0,,,
1163,21963,1,,,
1164,21964,1,,,
1165,21965,1,,,
1166,21966,0,,,
1167,21967,0,,,
1168,21968,0,,,
1169,21969,0,,,
1170,21970,0,,,
1171,21971,0,,,
1172,21972,0,,,
1173,21973,0,,,
1174,21974,1,,,
1175,21975,1,,,
1176,21976,1,,,
1177,21977,0,,,
1178,21978,0,,,
1179,21979,1,,,
1180,21980,1,,,
1181,21981,1,,,
1182,21982,0,,,
1183,21983,0,,,
1184,21984,1,,,
1185,21985,1,,,
1186,21986,1,,,
1187,21987,1,,,
1188,21988,0,,,
1189,21989,1,,,
1190,21990,1,,,
1191,21991,0,,,
1192,21992,1,,,
1193,21993,1,,,
1194,21994,1,,,
1195,21995,1,,,
1196,21996,0,,,
1197,21997,1,,,
1198,21998,0,,,
1199,21999,0,,,
1200,22000,0,,,
1201,22001,1,,,
1202,22002,1,,,
1203,22003,0,,,
1204,22004,1,,,
1205,22005,0,,,
1206,22006,1,,,
1207,22007,1,,,
1208,22008,0,,,
1209,22009,1,,,
1210,22010,0,,,
1211,22011,1,,,
1212,22012,1,,,
1213,22013,0,,,
1214,22014,1,,,
1215,22015,0,,,
1216,22016,1,,,
1217,22017,0,,,
1218,22018,0,,,
1219,22019,1,,,
1220,22020,0,,,
1221,22021,0,,,
1222,22022,0,,,
1223,22023,1,,,
1224,22024,1,,,
1225,22025,1,,,
1226,22026,1,,,
1227,22027,1,,,
1228,22028,1,,,
1229,22029,0,,,
1230,22030,1,,,
1231,22031,1,,,
1232,22032,1,,,
1233,22033,1,,,
1234,22034,1,,,
1235,22035,0,,,
1236,22036,0,,,
1237,22037,1,,,
1238,22038,0,,,
1239,22039,0,,,
1240,22040,0,,,
1241,22041,1,,,
1242,22042,1,,,
1243,22043,1,,,
1244,22044,0,,,
1245,22045,1,,,
1246,22046,1,,,
1247,22047,0,,,
1248,22048,0,,,
1249,22049,1,,,
1250,22050,1,,,
1251,22051,0,,,
1252,22052,0,,,
1253,22053,1,,,
1254,22054,1,,,
1255,22055,0,,,
1256,22056,0,,,
1257,22057,0,,,
1258,22058,0,,,
1259,22059,1,,,
1260,22060,1,,,
1261,22061,1,,,
1262,22062,0,,,
1263,22063,0,,,
1264,22064,1,,,
1265,22065,0,,,
1266,22066,0,,,
1267,22067,1,,,
1268,22068,1,,,
1269,22069,1,,,
1270,22070,0,,,
1271,22071,1,,,
1272,22072,0,,,
1273,22073,1,,,
1274,22074,1,,,
1275,22075,0,,,
1276,22076,1,,,
1277,22077,1,,,
1278,22078,0,,,
1279,22079,0,,,
1280,22080,1,,,
1281,22081,0,,,
1282,22082,0,,,
1283,22083,0,,,
1284,22084,0,,,
1285,22085,1,,,
1286,22086,0,,,
1287,22087,1,,,
1288,22088,1,,,
1289,22089,1,,,
1290,22090,1,,,
1291,22091,0,,,
1292,22092,1,,,
1293,22093,1,,,
1294,22094,1,,,
1295,22095,1,,,
1296,22096,1,,,
1297,22097,0,,,
1298,22098,1,,,
1299,22099,0,,,
1300,22100,1,,,
1301,22101,1,,,
1302,22102,1,,,
1303,22103,0,,,
1304,22104,1,,,
1305,22105,1,,,
1306,22106,0,,,
1307,22107,0,,,
1308,22108,1,,,
1309,22109,0,,,
1310,22110,0,,,
1311,22111,1,,,
1312,22112,1,,,
1313,22113,1,,,
1314,22114,1,,,
1315,22115,0,,,
1316,22116,0,,,
1317,22117,0,,,
1318,22118,1,,,
1319,22119,0,,,
1320,22120,1,,,
1321,22121,1,,,
1322,22122,1,,,
1323,22123,1,,,
1324,22124,1,,,
1325,22125,1,,,
1326,22126,1,,,
1327,22127,1,,,
1328,22128,1,,,
1329,22129,1,,,
1330,22130,1,,,
1331,22131,1,,,
1332,22132,0,,,
1333,22133,1,,,
1334,22134,0,,,
1335,22135,0,,,
1336,22136,1,,,
1337,22137,1,,,
1338,22138,1,,,
1339,22139,1,,,
1340,22140,0,,,
1341,22141,0,,,
1342,22142,0,,,
1343,22143,1,,,
1344,22144,1,,,
1345,22145,1,,,
1346,22146,0,,,
1347,22147,1,,,
1348,22148,0,,,
1349,22149,0,,,
1350,22150,0,,,
1351,22151,0,,,
1352,22152,1,,,
1353,22153,1,,,
1354,22154,0,,,
1355,22155,0,,,
1356,22156,0,,,
1357,22157,0,,,
1358,22158,0,,,
1359,22159,0,,,
1360,22160,0,,,
1361,22161,0,,,
1362,22162,0,,,
1363,22163,0,,,
1364,22164,0,,,
1365,22165,0,,,
1366,22166,1,,,
1367,22167,1,,,
1368,22168,1,,,
1369,22169,1,,,
1370,22170,0,,,
1371,22171,0,,,
1372,22172,0,,,
1373,22173,0,,,
1374,22174,1,,,
1375,22175,0,,,
1376,22176,0,,,
1377,22177,1,,,
1378,22178,1,,,
1379,22179,0,,,
1380,22180,1,,,
1381,22181,1,,,
1382,22182,0,,,
1383,22183,0,,,
1384,22184,1,,,
1385,22185,1,,,
1386,22186,1,,,
1387,22187,0,,,
1388,22188,0,,,
1389,22189,1,,,
1390,22190,1,,,
1391,22191,0,,,
1392,22192,1,,,
1393,22193,1,,,
1394,22194,1,,,
1395,22195,1,,,
1396,22196,0,,,
1397,22197,1,,,
1398,22198,1,,,
1399,22199,0,,,
1400,22200,0,,,
1401,22201,0,,,
1402,22202,1,,,
1403,22203,1,,,
1404,22204,1,,,
1405,22205,0,,,
1406,22206,0,,,
1407,22207,0,,,
1408,22208,0,,,
1409,22209,1,,,
1410,22210,0,,,
1411,22211,1,,,
1412,22212,0,,,
1413,22213,1,,,
1414,22214,0,,,
1415,22215,0,,,
1416,22216,1,,,
1417,22217,0,,,
1418,22218,0,,,
1419,22219,0,,,
1420,22220,0,,,
1421,22221,0,,,
1422,22222,0,,,
1423,22223,1,,,
1424,22224,0,,,
1425,22225,1,,,
1426,22226,0,,,
1427,22227,0,,,
1428,22228,1,,,
1429,22229,1,,,
1430,22230,1,,,
1431,22231,1,,,
1432,22232,0,,,
1433,22233,1,,,
1434,22234,0,,,
1435,22235,0,,,
1436,22236,1,,,
1437,22237,0,,,
1438,22238,1,,,
1439,22239,0,,,
1440,22240,1,,,
1441,22241,0,,,
1442,22242,1,,,
1443,22243,0,,,
1444,22244,1,,,
1445,22245,0,,,
1446,22246,0,,,
1447,22247,0,,,
1448,22248,1,,,
1449,22249,0,,,
1450,22250,1,,,
1451,22251,0,,,
1452,22252,1,,,
1453,22253,1,,,
1454,22254,0,,,
1455,22255,0,,,
1456,22256,1,,,
1457,22257,1,,,
1458,22258,1,,,
1459,22259,1,,,
1460,22260,0,,,
1461,22261,1,,,
1462,22262,1,,,
1463,22263,1,,,
1464,22264,1,,,
1465,22265,1,,,
1466,22266,0,,,
1467,22267,1,,,
1468,22268,0,,,
1469,22269,0,,,
1470,22270,0,,,
1471,22271,0,,,
1472,22272,1,,,
1473,22273,0,,,
1474,22274,0,,,
1475,22275,0,,,
1476,22276,1,,,
1477,22277,0,,,
1478,22278,1,,,
1479,22279,0,,,
1480,22280,0,,,
1481,22281,0,,,
1482,22282,0,,,
1483,22283,1,,,
1484,22284,0,,,
1485,22285,1,,,
1486,22286,1,,,
1487,22287,0,,,
1488,22288,0,,,
1489,22289,1,,,
1490,22290,0,,,
1491,22291,0,,,
1492,22292,0,,,
1493,22293,1,,,
1494,22294,1,,,
1495,22295,0,,,
1496,22296,1,,,
1497,22297,1,,,
1498,22298,0,,,
1499,22299,0,,,
1500,22300,0,,,
1501,22301,1,,,
1502,22302,0,,,
1503,22303,0,,,
1504,22304,1,,,
1505,22305,1,,,
1506,22306,0,,,
1507,22307,1,,,
1508,22308,0,,,
1509,22309,1,,,
1510,22310,1,,,
1511,22311,1,,,
1512,22312,1,,,
1513,22313,1,,,
1514,22314,1,,,
1515,22315,0,,,
1516,22316,0,,,
1517,22317,1,,,
1518,22318,0,,,
1519,22319,1,,,
1520,22320,0,,,
1521,22321,1,,,
1522,22322,1,,,
1523,22323,1,,,
1524,22324,0,,,
1525,22325,1,,,
1526,22326,1,,,
1527,22327,0,,,
1528,22328,0,,,
1529,22329,1,,,
1530,22330,0,,,
1531,22331,1,,,
1532,22332,1,,,
1533,22333,1,,,
1534,22334,1,,,
1535,22335,0,,,
1536,22336,0,,,
1537,22337,0,,,
1538,22338,1,,,
1539,22339,1,,,
1540,22340,0,,,
1541,22341,0,,,
1542,22342,1,,,
1543,22343,0,,,
1544,22344,1,,,
1545,22345,0,,,
1546,22346,1,,,
1547,22347,1,,,
1548,22348,1,,,
1549,22349,1,,,
1550,22350,0,,,
1551,22351,0,,,
1552,22352,0,,,
1553,22353,1,,,
1554,22354,1,,,
1555,22355,0,,,
1556,22356,1,,,
1557,22357,0,,,
1558,22358,1,,,
1559,22359,1,,,
1560,22360,1,,,
1561,22361,0,,,
1562,22362,1,,,
1563,22363,0,,,
1564,22364,1,,,
1565,22365,0,,,
1566,22366,1,,,
1567,22367,0,,,
1568,22368,0,,,
1569,22369,0,,,
1570,22370,0,,,
1571,22371,1,,,
1572,22372,1,,,
1573,22373,1,,,
1574,22374,0,,,
1575,22375,0,,,
1576,22376,1,,,
1577,22377,1,,,
1578,22378,0,,,
1579,22379,0,,,
1580,22380,0,,,
1581,22381,0,,,
1582,22382,1,,,
1583,22383,1,,,
1584,22384,1,,,
1585,22385,1,,,
1586,22386,0,,,
1587,22387,0,,,
1588,22388,0,,,
1589,22389,1,,,
1590,22390,1,,,
1591,22391,0,,,
1592,22392,0,,,
1593,22393,0,,,
1594,22394,0,,,
1595,22395,1,,,
1596,22396,1,,,
1597,22397,0,,,
1598,22398,0,,,
1599,22399,1,,,
1600,22400,0,,,
1601,22401,0,,,
1602,22402,1,,,
1603,22403,1,,,
1604,22404,0,,,
1605,22405,1,,,
1606,22406,1,,,
1607,22407,1,,,
1608,22408,0,,,
1609,22409,1,,,
1610,22410,0,,,
1611,22411,0,,,
1612,22412,1,,,
1613,22413,0,,,
1614,22414,1,,,
1615,22415,0,,,
1616,22416,0,,,
1617,22417,1,,,
1618,22418,1,,,
1619,22419,1,,,
1620,22420,0,,,
1621,22421,0,,,
1622,22422,0,,,
1623,22423,1,,,
1624,22424,0,,,
1625,22425,0,,,
1626,22426,0,,,
1627,22427,1,,,
1628,22428,0,,,
1629,22429,1,,,
1630,22430,0,,,
1631,22431,0,,,
1632,22432,1,,,
1633,22433,0,,,
1634,22434,0,,,
1635,22435,1,,,
1636,22436,0,,,
1637,22437,1,,,
1638,22438,1,,,
1639,22439,0,,,
1640,22440,1,,,
1641,22441,1,,,
1642,22442,1,,,
1643,22443,0,,,
1644,22444,1,,,
1645,22445,0,,,
1646,22446,0,,,
1647,22447,0,,,
1648,22448,0,,,
1649,22449,1,,,
1650,22450,1,,,
1651,22451,1,,,
1652,22452,1,,,
1653,22453,1,,,
1654,22454,0,,,
1655,22455,1,,,
1656,22456,1,,,
1657,22457,1,,,
1658,22458,0,,,
1659,22459,0,,,
1660,22460,0,,,
1661,22461,1,,,
1662,22462,0,,,
1663,22463,1,,,
1664,22464,0,,,
1665,22465,1,,,
1666,22466,1,,,
1667,22467,1,,,
1668,22468,1,,,
1669,22469,1,,,
1670,22470,0,,,
1671,22471,1,,,
1672,22472,1,,,
1673,22473,0,,,
1674,22474,0,,,
1675,22475,1,,,
1676,22476,0,,,
1677,22477,1,,,
1678,22478,1,,,
1679,22479,0,,,
1680,22480,1,,,
1681,22481,1,,,
1682,22482,1,,,
1683,22483,1,,,
1684,22484,0,,,
1685,22485,1,,,
1686,22486,1,,,
1687,22487,1,,,
1688,22488,0,,,
1689,22489,1,,,
1690,22490,0,,,
1691,22491,1,,,
1692,22492,0,,,
1693,22493,0,,,
1694,22494,1,,,
1695,22495,0,,,
1696,22496,0,,,
1697,22497,0,,,
1698,22498,1,,,
1699,22499,0,,,
1700,22500,0,,,
1701,22501,1,,,
1702,22502,1,,,
1703,22503,0,,,
1704,22504,0,,,
1705,22505,0,,,
1706,22506,0,,,
1707,22507,0,,,
1708,22508,1,,,
1709,22509,1,,,
1710,22510,1,,,
1711,22511,0,,,
1712,22512,0,,,
1713,22513,1,,,
1714,22514,1,,,
1715,22515,1,,,
1716,22516,1,,,
1717,22517,1,,,
1718,22518,1,,,
1719,22519,1,,,
1720,22520,1,,,
1721,22521,0,,,
1722,22522,1,,,
1723,22523,1,,,
1724,22524,1,,,
1725,22525,0,,,
1726,22526,1,,,
1727,22527,0,,,
1728,22528,0,,,
1729,22529,1,,,
1730,22530,1,,,
1731,22531,1,,,
1732,22532,1,,,
1733,22533,1,,,
1734,22534,1,,,
1735,22535,0,,,
1736,22536,0,,,
1737,22537,0,,,
1738,22538,0,,,
1739,22539,1,,,
1740,22540,0,,,
1741,22541,1,,,
1742,22542,1,,,
1743,22543,1,,,
1744,22544,1,,,
1745,22545,0,,,
1746,22546,0,,,
1747,22547,1,,,
1748,22548,1,,,
1749,22549,1,,,
1750,22550,0,,,
1751,22551,0,,,
1752,22552,0,,,
1753,22553,0,,,
1754,22554,0,,,
1755,22555,0,,,
1756,22556,1,,,
1757,22557,1,,,
1758,22558,1,,,
1759,22559,0,,,
1760,22560,1,,,
1761,22561,0,,,
1762,22562,1,,,
1763,22563,0,,,
1764,22564,0,,,
1765,22565,0,,,
1766,22566,0,,,
1767,22567,1,,,
1768,22568,0,,,
1769,22569,0,,,
1770,22570,0,,,
1771,22571,1,,,
1772,22572,0,,,
1773,22573,1,,,
1774,22574,1,,,
1775,22575,0,,,
1776,22576,1,,,
1777,22577,0,,,
1778,22578,0,,,
1779,22579,1,,,
1780,22580,0,,,
1781,22581,0,,,
1782,22582,0,,,
1783,22583,1,,,
1784,22584,1,,,
1785,22585,1,,,
1786,22586,0,,,
1787,22587,0,,,
1788,22588,1,,,
1789,22589,1,,,
1790,22590,0,,,
1791,22591,1,,,
1792,22592,0,,,
1793,22593,0,,,
1794,22594,0,,,
1795,22595,0,,,
1796,22596,0,,,
1797,22597,1,,,
1798,22598,0,,,
1799,22599,0,,,
1800,22600,1,,,
1801,22601,0,,,
1802,22602,0,,,
1803,22603,1,,,
1804,22604,1,,,
1805,22605,1,,,
1806,22606,0,,,
1807,22607,0,,,
1808,22608,1,,,
1809,22609,0,,,
1810,22610,0,,,
1811,22611,1,,,
1812,22612,0,,,
1813,22613,1,,,
1814,22614,0,,,
1815,22615,1,,,
1816,22616,0,,,
1817,22617,1,,,
1818,22618,1,,,
1819,22619,0,,,
1820,22620,0,,,
1821,22621,1,,,
1822,22622,1,,,
1823,22623,0,,,
1824,22624,0,,,
1825,22625,1,,,
1826,22626,1,,,
1827,22627,0,,,
1828,22628,1,,,
1829,22629,1,,,
1830,22630,1,,,
1831,22631,0,,,
1832,22632,1,,,
1833,22633,0,,,
1834,22634,0,,,
1835,22635,1,,,
1836,22636,1,,,
1837,22637,1,,,
1838,22638,0,,,
1839,22639,1,,,
1840,22640,1,,,
1841,22641,0,,,
1842,22642,0,,,
1843,22643,1,,,
1844,22644,1,,,
1845,22645,0,,,
1846,22646,0,,,
1847,22647,1,,,
1848,22648,0,,,
1849,22649,1,,,
1850,22650,1,,,
1851,22651,1,,,
1852,22652,1,,,
1853,22653,1,,,
1854,22654,1,,,
1855,22655,1,,,
1856,22656,0,,,
1857,22657,1,,,
1858,22658,0,,,
1859,22659,0,,,
1860,22660,1,,,
1861,22661,1,,,
1862,22662,0,,,
1863,22663,1,,,
1864,22664,1,,,
1865,22665,1,,,
1866,22666,1,,,
1867,22667,1,,,
1868,22668,0,,,
1869,22669,1,,,
1870,22670,1,,,
1871,22671,1,,,
1872,22672,1,,,
1873,22673,0,,,
1874,22674,1,,,
1875,22675,1,,,
1876,22676,1,,,
1877,22677,1,,,
1878,22678,0,,,
1879,22679,1,,,
1880,22680,1,,,
1881,22681,0,,,
1882,22682,1,,,
1883,22683,0,,,
1884,22684,0,,,
1885,22685,1,,,
1886,22686,1,,,
1887,22687,0,,,
1888,22688,0,,,
1889,22689,1,,,
1890,22690,1,,,
1891,22691,0,,,
1892,22692,1,,,
1893,22693,1,,,
1894,22694,1,,,
1895,22695,0,,,
1896,22696,0,,,
1897,22697,1,,,
1898,22698,0,,,
1899,22699,1,,,
1900,22700,0,,,
1901,22701,1,,,
1902,22702,1,,,
1903,22703,0,,,
1904,22704,1,,,
1905,22705,1,,,
1906,22706,1,,,
1907,22707,1,,,
1908,22708,0,,,
1909,22709,0,,,
1910,22710,1,,,
1911,22711,0,,,
1912,22712,0,,,
1913,22713,1,,,
1914,22714,0,,,
1915,22715,0,,,
1916,22716,1,,,
1917,22717,0,,,
1918,22718,1,,,
1919,22719,1,,,
1920,22720,0,,,
1921,22721,0,,,
1922,22722,0,,,
1923,22723,1,,,
1924,22724,0,,,
1925,22725,0,,,
1926,22726,0,,,
1927,22727,1,,,
1928,22728,1,,,
1929,22729,1,,,
1930,22730,1,,,
1931,22731,1,,,
1932,22732,0,,,
1933,22733,1,,,
1934,22734,1,,,
1935,22735,0,,,
1936,22736,1,,,
1937,22737,0,,,
1938,22738,0,,,
1939,22739,0,,,
1940,22740,1,,,
1941,22741,1,,,
1942,22742,1,,,
1943,22743,1,,,
1944,22744,0,,,
1945,22745,1,,,
1946,22746,1,,,
1947,22747,0,,,
1948,22748,1,,,
1949,22749,1,,,
1950,22750,0,,,
1951,22751,1,,,
1952,22752,1,,,
1953,22753,1,,,
1954,22754,0,,,
1955,22755,0,,,
1956,22756,0,,,
1957,22757,0,,,
1958,22758,0,,,
1959,22759,1,,,
1960,22760,1,,,
1961,22761,1,,,
1962,22762,1,,,
1963,22763,0,,,
1964,22764,1,,,
1965,22765,0,,,
1966,22766,0,,,
1967,22767,0,,,
1968,22768,0,,,
1969,22769,1,,,
1970,22770,1,,,
1971,22771,1,,,
1972,22772,1,,,
1973,22773,0,,,
1974,22774,1,,,
1975,22775,0,,,
1976,22776,0,,,
1977,22777,0,,,
1978,22778,0,,,
1979,22779,1,,,
1980,22780,0,,,
1981,22781,1,,,
1982,22782,0,,,
1983,22783,1,,,
1984,22784,1,,,
1985,22785,1,,,
1986,22786,0,,,
1987,22787,0,,,
1988,22788,1,,,
1989,22789,1,,,
1990,22790,1,,,
1991,22791,1,,,
1992,22792,1,,,
1993,22793,0,,,
1994,22794,0,,,
1995,22795,0,,,
1996,22796,1,,,
1997,22797,0,,,
1998,22798,1,,,
1999,22799,0,,,
2000,22800,1,,,
2001,22801,1,,,
2002,22802,0,,,
2003,22803,1,,,
2004,22804,0,,,
2005,22805,0,,,
2006,22806,1,,,
2007,22807,0,,,
2008,22808,0,,,
2009,22809,1,,,
2010,22810,0,,,
2011,22811,1,,,
2012,22812,0,,,
2013,22813,1,,,
2014,22814,0,,,
